time,corrective_fix,preventive_fix,local_fix,fed_fix,corrective_profit,preventive_profit,local_profit,fed_profit
2098,0,0,0,0,1627.721159,1851.415105,2455.163744,2421.949155
2099,0,0,0,0,1629.158871,1852.76359,2456.586911,2423.23336
2100,0,0,0,0,1630.475836,1854.267495,2458.049336,2424.579877
2101,0,0,0,0,1631.791132,1855.55818,2459.342722,2425.868411
2102,0,0,0,0,1633.286341,1856.95975,2460.711789,2427.348393
2103,0,0,0,0,1634.760111,1858.338488,2462.032248,2428.855312
2104,0,0,0,0,1636.104885,1859.847557,2463.422297,2430.304442
2105,0,0,0,0,1637.587416,1861.219247,2464.808724,2431.794779
2106,0,0,0,0,1639.093082,1862.499678,2466.274382,2433.205299
2107,0,0,0,0,1640.557511,1863.781826,2467.745982,2434.683885
2108,0,0,0,0,1641.999078,1865.172195,2469.170872,2436.072177
2109,0,0,0,0,1643.315351,1866.521346,2470.446631,2437.466718
2110,0,0,0,0,1644.608581,1867.894944,2471.836166,2438.752223
2111,0,0,0,0,1645.991584,1869.393407,2473.315343,2440.11035
2112,0,0,0,0,1647.348056,1870.848377,2474.765292,2441.599939
2113,0,0,0,0,1648.84237,1872.236797,2476.064989,2442.936621
2114,0,0,0,0,1650.31226,1873.701532,2477.436707,2444.249818
2115,0,0,0,0,1651.653551,1874.970442,2478.758246,2445.683619
2116,0,0,0,0,1652.946925,1876.345671,2480.109535,2447.049792
2117,0,0,0,0,1654.282636,1877.827483,2481.585345,2448.488471
2118,0,0,0,0,1655.754067,1879.150366,2483.093118,2449.85051
2119,0,0,0,0,1657.075611,1880.468831,2484.444227,2451.303308
2120,0,0,0,0,1658.364049,1881.826756,2485.930825,2452.739047
2121,0,0,0,0,1659.694309,1883.213869,2487.193889,2454.231893
2122,0,0,0,0,1661.096345,1884.502927,2488.689818,2455.701574
2123,0,0,0,0,1662.606965,1886.002403,2490.035693,2457.117145
2124,0,0,0,0,1663.992725,1887.490599,2491.449392,2458.401672
2125,0,0,0,0,1665.443101,1888.953571,2492.78459,2459.756417
2126,0,0,0,0,1666.848658,1890.362081,2494.048144,2461.219
2127,0,0,0,0,1668.261966,1891.754316,2495.559959,2462.586662
2128,0,0,0,0,1669.529607,1893.23601,2496.939935,2463.907845
2129,0,0,0,0,1670.982179,1894.555252,2498.415713,2465.344366
2130,0,0,0,0,1672.253504,1896.004617,2499.773792,2466.824981
2131,0,0,0,0,1673.730894,1897.410789,2501.241362,2468.323704
2132,0,0,0,0,1675.129019,1898.768172,2502.604609,2469.623206
2133,0,0,0,0,1676.522574,1900.075189,2503.871183,2470.92586
2134,0,0,0,0,1677.920947,1901.377779,2505.244828,2472.197105
2135,0,0,0,0,1679.382645,1902.661108,2506.65823,2473.473376
2136,0,0,0,0,1680.75831,1904.125355,2508.089353,2474.867027
2137,0,0,0,0,1682.098041,1905.456727,2509.55237,2476.157895
2138,0,0,0,0,1683.517867,1906.945187,2510.902648,2477.451189
2139,0,0,0,0,1684.936759,1908.233949,2512.386317,2478.744338
2140,0,0,0,0,1686.262719,1909.7308,2513.808781,2480.202269
2141,0,0,0,0,1687.757853,1911.006767,2515.076609,2481.711097
2142,0,0,0,0,1689.068864,1912.451793,2516.483018,2483.003389
2143,0,0,0,0,1690.449367,1913.84897,2517.992584,2484.300486
2144,0,0,0,0,1691.871719,1915.154952,2519.381009,2485.708679
2145,0,0,0,0,1693.252705,1916.540437,2520.762388,2486.98942
2146,0,0,0,0,1694.515626,1917.982351,2522.133513,2488.450994
2147,0,0,0,0,1695.836199,1919.489951,2523.618018,2489.925786
2148,0,0,0,0,1697.256326,1920.987005,2525.014004,2491.202486
2149,0,0,0,0,1698.715431,1922.46589,2526.466647,2492.527402
2150,0,0,0,0,1700.007809,1923.817757,2527.881332,2493.923096
2151,0,1,0,0,1701.507777,1920.037757,2529.311923,2495.354079
2152,0,1,0,0,1702.939427,1916.257757,2530.652712,2496.633029
2153,0,1,0,0,1704.398508,1912.477757,2531.964456,2498.13946
2154,0,1,0,0,1705.699248,1908.697757,2533.259478,2499.428363
2155,0,1,0,0,1706.989961,1904.917757,2534.528541,2500.810239
2156,0,0,0,0,1708.373308,1906.426779,2536.000371,2502.154323
2157,0,0,0,0,1709.823098,1907.82218,2537.289111,2503.553168
2158,0,0,0,0,1711.287645,1909.082565,2538.773314,2505.01886
2159,0,0,0,0,1712.736006,1910.453837,2540.218132,2506.466719
2160,3,0,0,0,1705.176006,1911.820695,2541.604372,2507.812867
2161,3,0,0,0,1697.616006,1913.208495,2543.085329,2509.186819
2162,3,0,0,0,1690.056006,1914.696804,2544.352699,2510.602313
2163,3,0,0,0,1682.496006,1916.124068,2545.721464,2512.102802
2164,3,0,0,0,1674.936006,1917.629826,2547.196087,2513.609514
2165,3,0,1,0,1667.376006,1919.084922,2543.416087,2514.912199
2166,3,0,1,0,1659.816006,1920.512174,2539.636087,2516.417237
2167,3,0,1,0,1652.256006,1921.921155,2535.856087,2517.822599
2168,3,0,1,0,1644.696006,1923.396692,2532.076087,2519.306345
2169,3,0,1,0,1637.136006,1924.823016,2528.296087,2520.776743
2170,3,0,0,0,1629.576006,1926.144543,2529.623086,2522.142632
2171,3,0,0,0,1622.016006,1927.441212,2531.011017,2523.564467
2172,3,0,0,0,1614.456006,1928.947877,2532.426829,2525.014488
2173,0,0,0,0,1615.874479,1930.361017,2533.861642,2526.35411
2174,0,0,0,0,1617.298849,1931.868494,2535.193551,2527.640895
2175,0,0,0,0,1618.66004,1933.220316,2536.493038,2528.906471
2176,0,0,0,0,1620.160731,1934.649279,2537.85643,2530.291518
2177,0,0,0,0,1621.6399,1935.986363,2539.351062,2531.655147
2178,0,0,0,0,1622.906181,1937.474415,2540.75059,2532.954425
2179,0,0,0,0,1624.212862,1938.981326,2542.072716,2534.433712
2180,0,0,0,0,1625.674193,1940.358597,2543.377519,2535.76937
2181,0,0,0,0,1627.137196,1941.86758,2544.853921,2537.113422
2182,0,0,0,0,1628.460152,1943.18335,2546.1797,2538.559657
2183,0,0,0,0,1629.803474,1944.688326,2547.480381,2539.950155
2184,0,0,0,0,1631.24739,1946.141338,2548.765063,2541.272808
2185,0,0,0,0,1632.508316,1947.590235,2550.264322,2542.680047
2186,0,0,0,0,1633.967573,1948.912452,2551.665123,2544.137358
2187,0,0,0,0,1635.425499,1950.350796,2552.937466,2545.535411
2188,0,0,0,0,1636.917772,1951.633657,2554.250887,2546.872105
2189,0,0,0,0,1638.408424,1952.993226,2555.750009,2548.298112
2190,0,0,0,0,1639.815088,1954.492139,2557.189673,2549.802545
2191,0,0,0,0,1641.197385,1955.836245,2558.460569,2551.072229
2192,0,0,0,0,1642.629121,1957.196817,2559.957359,2552.477356
2193,0,0,0,0,1643.978863,1958.635289,2561.358266,2553.796175
2194,0,0,0,0,1645.407254,1960.054223,2562.834391,2555.251964
2195,0,0,0,0,1646.704552,1961.36077,2564.209658,2556.751777
2196,0,0,0,0,1648.059393,1962.844778,2565.637684,2558.17408
2197,0,0,0,0,1649.547428,1964.248652,2566.987979,2559.629786
2198,0,0,0,0,1651.026361,1965.66044,2568.32402,2560.971301
2199,0,0,0,0,1652.404629,1967.122668,2569.78743,2562.358862
2200,0,0,0,0,1653.849151,1968.414713,2571.195363,2563.671988
2201,0,0,0,0,1655.234381,1969.684639,2572.539542,2565.153477
2202,0,0,0,0,1656.525264,1970.965576,2573.924945,2566.58806
2203,0,0,0,0,1657.78676,1972.473258,2575.326978,2567.949138
2204,0,0,0,3,1659.092728,1973.944279,2576.759545,2560.389138
2205,0,0,0,3,1660.598118,1975.419102,2578.110266,2552.829138
2206,0,0,0,3,1661.940212,1976.721168,2579.512464,2545.269138
2207,0,0,0,3,1663.333987,1978.011051,2580.953172,2537.709138
2208,0,0,0,3,1664.740709,1979.346736,2582.41465,2530.149138
2209,0,0,0,3,1666.118141,1980.60986,2583.817014,2522.589138
2210,0,0,0,3,1667.557295,1982.035207,2585.280732,2515.029138
2211,0,0,0,3,1668.868134,1983.463658,2586.622484,2507.469138
2212,0,0,0,3,1670.357947,1984.744274,2587.909238,2499.909138
2213,0,0,0,3,1671.6999,1986.127965,2589.269737,2492.349138
2214,0,0,0,3,1673.122422,1987.425595,2590.757726,2484.789138
2215,0,0,0,3,1674.55003,1988.802395,2592.156157,2477.229138
2216,0,0,0,3,1675.861555,1990.104887,2593.592596,2469.669138
2217,0,0,0,0,1677.287936,1991.385155,2595.009981,2470.993827
2218,0,0,0,0,1678.586925,1992.743535,2596.289811,2472.369804
2219,0,0,0,0,1679.914626,1994.081831,2597.751072,2473.771528
2220,0,0,0,0,1681.306821,1995.392612,2599.242285,2475.094566
2221,0,0,0,0,1682.711604,1996.72921,2600.708773,2476.544288
2222,0,0,0,0,1684.120569,1998.216983,2602.046078,2477.884416
2223,0,0,0,0,1685.504181,1999.612557,2603.486275,2479.226887
2224,0,0,0,0,1686.939499,2000.89483,2604.861716,2480.490317
2225,0,0,0,0,1688.39581,2002.335962,2606.284702,2481.775993
2226,0,0,0,0,1689.695532,2003.608825,2607.56492,2483.18103
2227,0,0,0,0,1691.114477,2004.96124,2608.909279,2484.692295
2228,0,0,0,0,1692.535069,2006.385686,2610.218902,2486.10943
2229,0,0,0,0,1694.032241,2007.781019,2611.652161,2487.491487
2230,0,0,0,0,1695.469984,2009.282556,2612.922157,2488.769139
2231,0,0,0,0,1696.979289,2010.610372,2614.394893,2490.214814
2232,0,0,0,0,1698.410834,2012.100409,2615.808432,2491.481327
2233,0,0,0,0,1699.798249,2013.558432,2617.239348,2492.843091
2234,0,0,0,0,1701.255457,2014.920194,2618.584621,2494.148398
2235,0,0,0,0,1702.525084,2016.411149,2619.91215,2495.505304
2236,0,0,0,0,1703.914013,2017.814811,2621.269482,2496.813425
2237,0,0,0,0,1705.331096,2019.208147,2622.714329,2498.255618
2238,0,0,0,0,1706.696979,2020.684411,2623.995873,2499.566969
2239,0,0,0,0,1708.183724,2022.008167,2625.383741,2500.95322
2240,0,0,0,0,1709.449607,2023.320168,2626.881774,2502.297014
2241,0,0,0,0,1710.93195,2024.823904,2628.22288,2503.62757
2242,0,0,0,0,1712.217081,2026.213635,2629.487207,2505.06427
2243,0,0,0,0,1713.493097,2027.679243,2630.921553,2506.499731
2244,0,0,0,0,1714.876486,2029.07153,2632.260083,2507.877475
2245,0,0,0,0,1716.30786,2030.534471,2633.578794,2509.155543
2246,0,0,0,0,1717.767545,2032.037165,2635.015129,2510.430166
2247,0,0,0,0,1719.16191,2033.373621,2636.482657,2511.749587
2248,0,0,0,0,1720.441976,2034.674868,2637.761168,2513.103962
2249,0,0,0,0,1721.940957,2036.022296,2639.229504,2514.504761
2250,0,0,0,0,1723.364145,2037.290755,2640.727623,2515.895494
2251,0,0,0,0,1724.863162,2038.569945,2642.02296,2517.16205
2252,0,0,0,0,1726.219956,2039.881531,2643.404887,2518.659202
2253,0,0,0,0,1727.556377,2041.291362,2644.71319,2520.045156
2254,0,0,0,0,1728.872405,2042.61554,2646.183458,2521.314292
2255,0,0,0,0,1730.215528,2044.020302,2647.473092,2522.694218
2256,0,0,0,0,1731.49861,2045.465887,2648.880922,2523.984436
2257,0,0,0,0,1732.972258,2046.764278,2650.195838,2525.315992
2258,0,0,0,0,1734.279673,2048.183939,2651.630788,2526.733562
2259,0,0,0,0,1735.676465,2049.511658,2653.101661,2528.064679
2260,0,0,0,0,1736.972515,2050.84917,2654.436953,2529.381978
2261,0,0,0,0,1738.352074,2052.313519,2655.934708,2530.757572
2262,0,0,0,0,1739.799648,2053.668558,2657.287962,2532.164613
2263,0,0,0,0,1741.141103,2055.05055,2658.737608,2533.426665
2264,0,0,0,0,1742.402716,2056.561536,2660.050569,2534.702415
2265,0,0,0,0,1743.902124,2057.933247,2661.472355,2535.970479
2266,0,0,0,0,1745.377105,2059.420027,2662.733175,2537.253718
2267,0,0,0,0,1746.73618,2060.74783,2664.194366,2538.575351
2268,0,0,0,0,1748.248023,2062.2537,2665.661576,2540.071306
2269,0,0,0,0,1749.714785,2063.575789,2667.019585,2541.376184
2270,0,0,0,0,1751.200743,2064.920488,2668.502602,2542.855525
2271,0,0,0,0,1752.645882,2066.239902,2669.816562,2544.20025
2272,0,0,0,0,1754.016942,2067.718525,2671.153259,2545.559624
2273,0,0,0,0,1755.473732,2069.069064,2672.648055,2546.823874
2274,0,0,0,0,1756.92677,2070.43788,2674.107697,2548.197812
2275,0,0,0,0,1758.375504,2071.930494,2675.440198,2549.590709
2276,0,0,0,0,1759.717058,2073.313002,2676.824562,2551.063558
2277,0,0,0,0,1761.166448,2074.62888,2678.247226,2552.454008
2278,0,0,0,0,1762.657546,2075.979379,2679.649792,2553.871233
2279,0,0,0,0,1763.96584,2077.305943,2680.924659,2555.193947
2280,0,0,0,0,1765.298029,2078.603528,2682.362164,2556.624486
2281,0,0,0,0,1766.789102,2080.06063,2683.75761,2557.931162
2282,0,0,0,0,1768.243007,2081.562537,2685.244255,2559.230646
2283,0,0,0,0,1769.565476,2082.983853,2686.736752,2560.57641
2284,0,0,0,0,1770.881238,2084.4206,2688.18582,2561.939204
2285,0,0,0,0,1772.199346,2085.896754,2689.639913,2563.40048
2286,0,0,0,0,1773.534875,2087.213695,2690.935401,2564.885478
2287,0,0,0,0,1774.836976,2088.555121,2692.222072,2566.219762
2288,0,0,0,0,1776.319626,2089.875337,2693.484177,2567.510239
2289,0,0,0,0,1777.665471,2091.1555,2694.905374,2568.815438
2290,0,0,0,0,1778.954218,2092.537514,2696.224324,2570.276495
2291,0,0,0,0,1780.458212,2094.009738,2697.717403,2571.748515
2292,0,0,0,0,1781.891441,2095.462116,2699.099714,2573.239302
2293,0,0,0,0,1783.164284,2096.845998,2700.54976,2574.586054
2294,0,0,0,0,1784.52058,2098.340237,2701.81758,2576.071258
2295,0,0,0,0,1785.860686,2099.842408,2703.200392,2577.402507
2296,0,0,0,0,1787.350259,2101.229197,2704.701748,2578.785073
2297,0,0,0,0,1788.789149,2102.559661,2706.058071,2580.069152
2298,0,0,0,0,1790.089897,2103.938128,2707.526557,2581.357028
2299,0,0,0,0,1791.50598,2105.240608,2708.845488,2582.655446
2300,0,0,0,0,1792.827591,2106.561779,2710.218913,2583.939799
2301,0,0,0,0,1794.227097,2107.923863,2711.659744,2585.383679
2302,0,0,0,0,1795.576587,2109.229947,2713.030489,2586.840397
2303,0,0,0,0,1797.029714,2110.662864,2714.369259,2588.174021
2304,0,1,0,0,1798.516744,2106.882864,2715.721266,2589.477228
2305,0,1,0,0,1799.950674,2103.102864,2717.039242,2590.897117
2306,0,1,0,0,1801.332464,2099.322864,2718.370566,2592.166354
2307,0,1,0,0,1802.679069,2095.542864,2719.842845,2593.537763
2308,0,1,0,0,1803.974212,2091.762864,2721.237367,2594.978422
2309,0,0,0,0,1805.256346,2093.071852,2722.609995,2596.364659
2310,0,0,0,0,1806.570091,2094.435682,2723.98658,2597.713731
2311,0,0,0,0,1807.846469,2095.77753,2725.424173,2599.188157
2312,0,0,0,0,1809.138995,2097.23515,2726.716748,2600.45455
2313,0,0,0,0,1810.535536,2098.713088,2727.997148,2601.826252
2314,0,0,0,0,1811.852552,2100.190448,2729.348135,2603.212179
2315,0,0,0,0,1813.297289,2101.479241,2730.627156,2604.492543
2316,0,0,0,0,1814.771066,2102.7644,2731.957248,2605.755917
2317,0,0,0,0,1816.120741,2104.094932,2733.463573,2607.24169
2318,0,0,0,0,1817.559629,2105.5257,2734.890361,2608.583236
2319,0,0,0,0,1819.017535,2106.889579,2736.294528,2609.954455
2320,0,0,0,0,1820.305262,2108.238325,2737.564055,2611.305629
2321,0,0,3,0,1821.5807,2109.527841,2730.004055,2612.794256
2322,0,0,3,0,1822.849137,2110.949602,2722.444055,2614.162357
2323,0,0,3,0,1824.125624,2112.350968,2714.884055,2615.423454
2324,0,0,3,0,1825.51155,2113.836036,2707.324055,2616.845135
2325,0,0,3,0,1826.838462,2115.161724,2699.764055,2618.335577
2326,0,0,3,0,1828.258986,2116.656647,2692.204055,2619.846225
2327,0,0,3,0,1829.589401,2117.978101,2684.644055,2621.171542
2328,0,0,3,0,1830.970615,2119.447105,2677.084055,2622.63703
2329,0,0,3,0,1832.416158,2120.772901,2669.524055,2624.067806
2330,0,0,3,0,1833.886554,2122.231658,2661.964055,2625.478038
2331,0,0,3,0,1835.245622,2123.69598,2654.404055,2626.966317
2332,0,0,3,0,1836.73144,2125.082361,2646.844055,2628.429825
2333,0,0,3,0,1838.149642,2126.482164,2639.284055,2629.890178
2334,0,0,0,0,1839.504907,2127.937994,2640.679506,2631.254999
2335,0,0,0,0,1840.76615,2129.215009,2642.154539,2632.713067
2336,0,0,0,0,1842.10178,2130.594878,2643.660665,2634.002525
2337,0,0,0,1,1843.59465,2131.984732,2644.988596,2630.222525
2338,0,0,0,1,1845.043016,2133.330734,2646.301476,2626.442525
2339,0,0,0,1,1846.43865,2134.823656,2647.759749,2622.662525
2340,0,0,0,1,1847.835209,2136.095256,2649.224261,2618.882525
2341,3,0,0,1,1840.275209,2137.569699,2650.5486,2615.102525
2342,3,0,0,0,1832.715209,2138.988962,2651.980783,2616.43655
2343,3,0,0,0,1825.155209,2140.293697,2653.370305,2617.73757
2344,3,0,0,0,1817.595209,2141.760059,2654.715659,2619.209074
2345,3,0,0,0,1810.035209,2143.19849,2656.055131,2620.536181
2346,3,0,0,0,1802.475209,2144.698928,2657.557589,2621.906278
2347,3,0,0,0,1794.915209,2145.999604,2658.882399,2623.293243
2348,3,0,0,0,1787.355209,2147.466778,2660.240818,2624.628329
2349,3,0,0,0,1779.795209,2148.732523,2661.74766,2626.074203
2350,3,0,0,0,1772.235209,2150.231057,2663.246559,2627.464033
2351,3,0,0,0,1764.675209,2151.53849,2664.678835,2628.968912
2352,3,0,0,0,1757.115209,2152.870318,2666.065963,2630.331447
2353,3,0,0,0,1749.555209,2154.34089,2667.525719,2631.621108
2354,0,0,0,0,1751.048271,2155.655713,2668.925716,2632.993753
2355,0,0,0,0,1752.327392,2157.037782,2670.381879,2634.261311
2356,0,0,0,0,1753.733888,2158.445219,2671.820168,2635.710783
2357,0,0,0,0,1755.067676,2159.829961,2673.080565,2637.136434
2358,0,0,0,0,1756.473756,2161.095747,2674.43022,2638.415461
2359,0,0,0,0,1757.951717,2162.570924,2675.893422,2639.90316
2360,0,0,0,0,1759.218571,2164.052144,2677.210976,2641.168778
2361,0,0,0,0,1760.556727,2165.486753,2678.685023,2642.518466
2362,0,0,0,0,1761.989557,2166.962746,2679.994828,2644.016932
2363,0,0,0,0,1763.286964,2168.23581,2681.318461,2645.478911
2364,0,0,0,0,1764.665446,2169.610808,2682.597173,2646.743027
2365,0,0,0,0,1765.949877,2171.021945,2683.993808,2648.023534
2366,0,0,0,0,1767.433664,2172.293768,2685.266481,2649.341559
2367,0,0,0,0,1768.911227,2173.737831,2686.766965,2650.779399
2368,0,0,0,0,1770.329685,2175.064512,2688.173514,2652.09563
2369,0,0,0,0,1771.82785,2176.408369,2689.438161,2653.589827
2370,0,0,0,0,1773.192404,2177.71884,2690.919502,2654.864809
2371,0,0,0,0,1774.694514,2178.988155,2692.303678,2656.139645
2372,0,0,0,0,1776.004328,2180.337449,2693.797355,2657.606014
2373,0,0,0,0,1777.39141,2181.660958,2695.071515,2658.935013
2374,0,0,0,0,1778.652922,2183.137813,2696.471156,2660.423791
2375,0,0,0,0,1780.017786,2184.638983,2697.959923,2661.694931
2376,0,0,0,0,1781.400412,2185.953211,2699.382203,2663.145832
2377,0,0,0,0,1782.90906,2187.400156,2700.683547,2664.651022
2378,0,0,0,0,1784.232912,2188.906609,2702.152152,2666.160221
2379,0,0,0,0,1785.689311,2190.170757,2703.486901,2667.658701
2380,0,0,0,0,1787.085448,2191.56441,2704.944276,2669.055528
2381,0,0,0,0,1788.448589,2192.8891,2706.413322,2670.421106
2382,0,0,0,0,1789.792468,2194.246944,2707.887044,2671.862826
2383,0,0,0,0,1791.069459,2195.573367,2709.354823,2673.348575
2384,0,0,0,0,1792.361999,2196.964207,2710.717298,2674.700473
2385,0,0,0,0,1793.624278,2198.437322,2712.114474,2676.020644
2386,0,0,0,0,1795.014656,2199.736167,2713.523385,2677.441357
2387,0,0,0,0,1796.307055,2201.042766,2714.882431,2678.911129
2388,0,0,0,0,1797.685997,2202.333402,2716.307388,2680.314804
2389,0,0,0,0,1799.010691,2203.807818,2717.649434,2681.763631
2390,0,0,0,0,1800.480359,2205.302386,2719.135723,2683.273878
2391,0,0,0,0,1801.814112,2206.610607,2720.577734,2684.742304
2392,0,0,0,0,1803.17545,2208.055775,2721.860321,2686.034538
2393,0,0,0,0,1804.559518,2209.532153,2723.351051,2687.524081
2394,0,0,0,0,1805.830762,2210.968814,2724.766689,2689.027775
2395,0,0,0,0,1807.097703,2212.349957,2726.216696,2690.520586
2396,0,0,0,0,1808.520318,2213.772836,2727.47997,2691.789532
2397,0,0,0,0,1810.01583,2215.172952,2728.76889,2693.299558
2398,0,0,0,0,1811.461658,2216.558665,2730.186525,2694.654283
2399,0,0,0,0,1812.947998,2217.819333,2731.509483,2696.021581
2400,0,0,0,0,1814.372443,2219.300632,2733.016448,2697.356638
2401,0,0,0,0,1815.778554,2220.661983,2734.52579,2698.637341
2402,0,0,0,0,1817.274854,2221.975651,2735.977869,2699.935238
2403,0,0,0,0,1818.763322,2223.485959,2737.377945,2701.422974
2404,0,0,0,0,1820.200675,2224.870196,2738.775042,2702.802918
2405,0,0,0,0,1821.470717,2226.276201,2740.268285,2704.305689
2406,0,0,0,0,1822.909973,2227.69186,2741.585694,2705.657442
2407,0,0,0,0,1824.340599,2228.992218,2742.871178,2707.029339
2408,0,0,0,0,1825.614741,2230.328823,2744.144098,2708.507415
2409,0,0,0,0,1826.967286,2231.721486,2745.407024,2709.824187
2410,0,0,0,0,1828.3852,2233.064031,2746.772068,2711.092695
2411,0,0,0,0,1829.791522,2234.51888,2748.145839,2712.456259
2412,0,0,0,0,1831.236464,2235.921561,2749.61595,2713.854102
2413,0,0,0,0,1832.724664,2237.369498,2751.114002,2715.26939
2414,0,0,0,0,1834.225878,2238.676749,2752.584717,2716.546877
2415,0,0,0,0,1835.607275,2240.106763,2754.092681,2717.976445
2416,0,0,0,0,1836.986255,2241.438785,2755.379707,2719.339088
2417,0,0,0,0,1838.423693,2242.764627,2756.692509,2720.702246
2418,0,0,0,0,1839.876975,2244.107154,2758.148947,2722.098591
2419,0,0,0,0,1841.310595,2245.467123,2759.549169,2723.570719
2420,0,0,0,0,1842.642781,2246.733148,2761.013684,2724.970785
2421,0,0,0,0,1844.039279,2248.189395,2762.32143,2726.413485
2422,0,0,0,0,1845.453306,2249.656027,2763.591977,2727.920902
2423,0,0,0,0,1846.873486,2251.055478,2764.931804,2729.430608
2424,0,0,0,0,1848.276937,2252.492612,2766.25714,2730.72385
2425,0,0,0,0,1849.715977,2253.915364,2767.733025,2732.073434
2426,0,0,0,0,1851.108148,2255.38883,2769.020651,2733.455288
2427,0,0,0,0,1852.439983,2256.689697,2770.348659,2734.719943
2428,0,0,0,0,1853.747854,2258.156761,2771.698666,2736.08634
2429,0,0,0,0,1855.190741,2259.505833,2773.188611,2737.565631
2430,0,0,0,0,1856.48362,2260.78055,2774.647936,2738.967228
2431,0,0,0,0,1857.762329,2262.059386,2776.083326,2740.296383
2432,0,0,0,0,1859.107753,2263.538677,2777.535121,2741.57302
2433,0,0,0,0,1860.542786,2265.041547,2778.966182,2742.971091
2434,0,0,0,0,1861.848373,2266.466583,2780.255918,2744.392259
2435,0,0,0,0,1863.242083,2267.959381,2781.697175,2745.672394
2436,0,0,0,0,1864.554275,2269.453824,2783.150679,2747.158856
2437,0,0,0,0,1865.930685,2270.84337,2784.505796,2748.541219
2438,0,0,0,0,1867.208348,2272.177118,2785.807618,2749.861198
2439,0,0,0,0,1868.604917,2273.646072,2787.075412,2751.357172
2440,0,0,0,0,1870.078576,2274.910101,2788.343918,2752.855809
2441,0,0,0,0,1871.417644,2276.390639,2789.756319,2754.169149
2442,0,0,0,0,1872.850531,2277.703495,2791.027386,2755.65865
2443,0,0,0,0,1874.148895,2278.996363,2792.369233,2757.035272
2444,0,0,0,0,1875.514339,2280.499156,2793.810428,2758.385798
2445,0,0,0,0,1877.025012,2281.868083,2795.202651,2759.752515
2446,0,0,0,0,1878.472234,2283.280882,2796.590776,2761.080647
2447,0,0,0,0,1879.776961,2284.764115,2798.083424,2762.559194
2448,0,0,0,0,1881.1012,2286.060409,2799.530207,2764.031456
2449,0,0,0,0,1882.564649,2287.362412,2800.845595,2765.352866
2450,0,0,0,0,1883.842304,2288.680941,2802.350721,2766.750352
2451,0,0,0,0,1885.199931,2290.16507,2803.83558,2768.0293
2452,0,3,0,0,1886.706019,2282.60507,2805.105528,2769.300584
2453,0,3,0,0,1888.120215,2275.04507,2806.576117,2770.794747
2454,0,3,0,0,1889.440987,2267.48507,2808.07292,2772.056922
2455,0,3,0,0,1890.804199,2259.92507,2809.49348,2773.361867
2456,0,3,0,0,1892.08034,2252.36507,2810.863651,2774.640678
2457,0,3,0,0,1893.509386,2244.80507,2812.358452,2776.036265
2458,0,3,0,0,1895.002034,2237.24507,2813.736805,2777.300166
2459,0,3,0,0,1896.463444,2229.68507,2814.997849,2778.762215
2460,0,3,0,0,1897.968089,2222.12507,2816.498809,2780.065251
2461,0,3,0,0,1899.31274,2214.56507,2817.880072,2781.509364
2462,0,3,0,0,1900.757769,2207.00507,2819.160513,2782.95666
2463,0,3,0,0,1902.159088,2199.44507,2820.475501,2784.302179
2464,0,3,0,0,1903.640135,2191.88507,2821.935057,2785.727029
2465,0,0,0,0,1904.963549,2193.259782,2823.228297,2786.993282
2466,0,0,0,0,1906.261902,2194.753129,2824.588101,2788.436397
2467,0,0,0,0,1907.615858,2196.05013,2825.93758,2789.895652
2468,0,0,0,0,1909.019136,2197.338681,2827.322111,2791.216972
2469,0,0,0,0,1910.444977,2198.720968,2828.59654,2792.535103
2470,0,0,0,0,1911.770384,2200.08264,2829.860083,2794.028637
2471,0,0,1,0,1913.094527,2201.424229,2826.080083,2795.450034
2472,0,0,1,0,1914.431856,2202.711955,2822.300083,2796.810578
2473,0,0,1,0,1915.749358,2204.094213,2818.520083,2798.260489
2474,0,0,1,0,1917.012773,2205.52659,2814.740083,2799.619965
2475,0,0,1,0,1918.420028,2206.951664,2810.960083,2800.901752
2476,0,0,0,0,1919.72098,2208.258284,2812.276125,2802.363694
2477,0,0,0,0,1921.08764,2209.675954,2813.785883,2803.761714
2478,0,0,0,0,1922.511026,2211.106089,2815.15134,2805.24352
2479,0,0,0,0,1923.828641,2212.55636,2816.645177,2806.657972
2480,0,0,0,0,1925.149889,2213.866467,2818.111215,2808.150909
2481,0,0,0,0,1926.504054,2215.250058,2819.494748,2809.420377
2482,0,0,0,0,1927.782587,2216.561694,2820.760177,2810.860773
2483,0,0,0,0,1929.282495,2218.070309,2822.034387,2812.142416
2484,0,0,0,0,1930.542789,2219.527007,2823.5056,2813.464611
2485,0,0,0,0,1932.047875,2220.854268,2824.798759,2814.800792
2486,0,0,0,0,1933.311072,2222.300878,2826.181146,2816.09972
2487,0,0,0,0,1934.580209,2223.784335,2827.627165,2817.578009
2488,0,0,0,0,1935.892416,2225.238398,2828.928623,2818.994626
2489,0,0,0,0,1937.15841,2226.586269,2830.420162,2820.485817
2490,0,0,0,1,1938.496603,2228.021988,2831.703473,2816.705817
2491,0,0,0,1,1939.866217,2229.477036,2832.996893,2812.925817
2492,0,0,0,1,1941.277091,2230.757106,2834.473754,2809.145817
2493,0,0,0,1,1942.60069,2232.124167,2835.919313,2805.365817
2494,0,0,0,1,1944.047542,2233.432762,2837.231198,2801.585817
2495,0,0,0,0,1945.310818,2234.838774,2838.687465,2803.08056
