time,corrective_profit,preventive_profit,local_profit,fed_profit
6307,11943.43635,16126.09604,17718.74161,18224.20041
6308,11946.43612,16129.13902,17717.71356,18227.34906
6309,11949.54238,16132.37553,17716.8158,18230.29799
6310,11952.43344,16135.48469,17716.07231,18233.46409
6311,11955.32377,16138.52508,17715.22953,18236.48912
6312,11958.13802,16141.62608,17714.34122,18239.40369
6313,11961.20573,16144.39784,17713.3166,18242.4975
6314,11964.3995,16147.31744,17712.25431,18245.50636
6315,11967.34926,16150.39974,17711.37034,18248.39022
6316,11970.31557,16153.52727,17710.41886,18251.58852
6317,11973.29533,16156.66774,17709.49053,18254.38781
6318,11976.10253,16159.68418,17708.63782,18257.69974
6319,11979.35713,16162.85007,17707.89982,18260.73537
6320,11982.45365,16165.71493,17707.00028,18263.81208
6321,11985.40525,16169.12369,17706.26165,18266.93965
6322,11988.46057,16172.13823,17705.54527,18269.77355
6323,11991.38687,16174.99146,17704.3175,18272.88022
6324,11994.51785,16177.98984,17703.29751,18275.77251
6325,11997.53321,16181.05487,17702.57835,18278.81787
6326,12000.72077,16184.13039,17701.60156,18281.8145
6327,12003.67538,16187.08056,17700.64555,18284.97216
6328,12006.98495,16190.12271,17699.70476,18288.01256
6329,12009.77348,16193.24527,17702.69892,18291.10793
6330,12012.67052,16196.28726,17705.5399,18294.25741
6331,12015.35247,16199.02575,17708.54643,18297.28439
6332,12018.42878,16202.05167,17711.8101,18300.39335
6333,12021.5193,16204.71636,17714.98365,18303.33684
6334,12024.30079,16207.65356,17717.74541,18306.37967
6335,12027.33231,16210.52479,17720.53859,18309.51183
6336,12030.16617,16213.34498,17723.24431,18312.54757
6337,12033.27699,16216.50328,17726.02047,18315.6209
6338,12036.42431,16219.40397,17729.23137,18318.63871
6339,12039.33069,16222.58039,17732.05644,18321.97082
6340,12042.41096,16225.5667,17735.17879,18325.08783
6341,12045.41478,16228.7741,17738.3975,18328.0287
6342,12048.57646,16231.53793,17741.36825,18331.09587
6343,12051.57937,16234.80156,17744.48076,18334.05596
6344,12054.67725,16237.98802,17747.25272,18337.10696
6345,12057.66331,16240.91968,17750.35526,18340.00364
6346,12060.70112,16244.18734,17753.48286,18342.9674
6347,12063.58536,16247.20645,17756.49561,18346.03133
6348,12066.70025,16250.18048,17759.19152,18348.90368
6349,12069.72188,16253.03347,17762.10504,18351.8987
6350,12072.74798,16255.96192,17764.98191,18354.92261
6351,12075.85859,16258.98186,17768.06804,18357.7079
6352,12078.84425,16262.11045,17771.04614,18360.88802
6353,12082.13938,16265.14235,17773.94287,18363.85178
6354,12085.39187,16268.12357,17776.75498,18366.7803
6355,12088.5354,16271.03051,17779.77579,18369.59088
6356,12091.39398,16274.07087,17782.70476,18371.64846
6357,12094.41461,16276.76818,17785.6178,18373.97061
6358,12097.49012,16279.78446,17788.66754,18376.2427
6359,12100.44816,16282.69934,17791.62409,18378.52152
6360,12103.46674,16285.86103,17794.76698,18380.92614
6361,12106.51351,16288.85579,17797.56119,18383.01209
6362,12109.65751,16291.62684,17800.67278,18385.41669
6363,12112.77363,16294.62488,17803.83569,18387.84865
6364,12115.63014,16297.67334,17806.95104,18390.30191
6365,12118.70484,16300.86142,17809.77007,18392.52129
6366,12121.62097,16304.00738,17812.95365,18395.63315
6367,12124.67925,16306.79896,17815.93988,18398.73948
6368,12127.65854,16309.71523,17818.86149,18401.68868
6369,12130.5983,16312.6054,17821.81632,18404.5318
6370,12133.6425,16315.7878,17824.5949,18407.48733
6371,12136.58104,16318.9721,17827.52245,18410.67505
6372,12139.48567,16321.92178,17830.64411,18413.39377
6373,12142.52281,16324.92624,17833.51773,18416.34585
6374,12145.41644,16327.941,17836.3156,18419.49363
6375,12148.38219,16331.08062,17839.35821,18422.59977
6376,12151.74049,16334.02359,17842.44875,18425.49399
6377,12154.60248,16337.20181,17845.44732,18428.50935
6378,12157.57065,16340.26644,17848.43273,18431.3983
6379,12160.75865,16342.95002,17851.60254,18434.5637
6380,12163.80503,16346.14864,17854.46226,18437.53781
6381,12167.12117,16349.01844,17857.50604,18440.65724
6382,12170.18418,16351.90813,17860.56693,18444.01818
6383,12169.32378,16354.84056,17863.65219,18446.99728
6384,12168.37117,16357.96663,17866.93931,18449.3446
6385,12167.63807,16361.08645,17869.90082,18451.46894
6386,12166.63108,16364.32138,17872.99382,18453.53958
6387,12165.96883,16367.30512,17876.01406,18455.9432
6388,12165.01886,16370.34138,17879.32169,18458.2259
6389,12164.27081,16373.33798,17882.23084,18460.3421
6390,12163.45025,16376.49555,17885.498,18462.444
6391,12162.74306,16379.37925,17888.59391,18464.70833
6392,12161.84778,16382.57378,17891.80735,18466.99985
6393,12160.83951,16385.99478,17895.01559,18469.41411
6394,12159.88037,16389.1361,17897.89005,18472.62994
6395,12158.8621,16392.2528,17901.00923,18475.5913
6396,12157.81589,16395.11719,17904.39643,18478.56234
6397,12156.87646,16398.23843,17907.35003,18481.43943
6398,12155.93489,16400.97782,17910.41682,18484.52446
6399,12155.11784,16404.25938,17913.66809,18487.47205
6400,12154.44496,16406.97432,17916.38312,18490.45569
6401,12153.31681,16409.93386,17919.6278,18493.483
6402,12152.65329,16412.8353,17922.75805,18496.52571
6403,12152.06529,16415.73389,17925.97759,18499.40471
6404,12151.11473,16418.85714,17929.08376,18502.49551
6405,12150.2423,16421.76548,17932.14016,18505.54147
6406,12149.25185,16424.80787,17935.19331,18508.50062
6407,12148.16721,16427.53874,17938.10503,18511.51756
6408,12151.12412,16430.61353,17941.31141,18514.69177
6409,12154.12563,16433.84293,17944.27375,18517.66399
6410,12157.29602,16437.0138,17947.34068,18520.60664
6411,12160.30781,16440.07915,17950.29462,18523.71665
6412,12163.11847,16443.13075,17953.27494,18526.6233
6413,12165.91677,16446.09681,17956.42679,18529.41767
6414,12168.64844,16448.74203,17959.42475,18532.49522
6415,12171.66662,16451.84426,17962.50066,18535.61059
6416,12174.67652,16455.12397,17965.82991,18538.56567
6417,12177.54815,16457.98344,17968.5657,18541.84648
6418,12180.7829,16460.75044,17971.71634,18544.76268
6419,12183.91786,16464.03908,17974.65775,18547.55168
6420,12187.19916,16466.96549,17977.76987,18550.68024
6421,12190.276,16470.12636,17980.67607,18553.95604
6422,12193.56415,16473.18289,17983.7638,18557.29657
6423,12196.36044,16476.23184,17986.92975,18560.22667
6424,12199.53475,16479.11737,17989.8649,18563.15837
6425,12202.77398,16482.17531,17992.99187,18566.26662
6426,12205.85835,16485.26098,17995.81279,18569.35578
6427,12208.53467,16488.12405,17998.79809,18572.28782
6428,12211.72312,16491.46394,18001.73426,18575.41684
6429,12214.81179,16494.69282,18004.83214,18578.36633
6430,12217.90112,16497.66479,18007.5816,18581.4951
6431,12220.9669,16500.69205,18010.7797,18584.61209
6432,12224.21706,16503.79267,18013.6017,18587.73758
6433,12227.29826,16506.95586,18016.51633,18590.06281
6434,12230.08437,16509.87627,18019.5994,18592.22189
6435,12233.39605,16513.03574,18022.67109,18594.57061
6436,12236.34999,16515.95429,18025.52508,18596.6768
6437,12239.54752,16518.8121,18028.49804,18599.02186
6438,12242.71683,16521.69535,18031.38089,18601.44762
6439,12245.666,16524.71691,18034.49624,18603.73075
6440,12248.73926,16527.82058,18037.58867,18606.02144
6441,12251.77564,16530.91962,18039.93726,18608.41021
6442,12254.6579,16533.78416,18042.17469,18610.75052
6443,12257.84552,16536.75601,18044.53568,18613.96899
6444,12260.87192,16539.75915,18046.85237,18616.82199
6445,12263.76707,16542.81327,18049.05913,18619.83813
6446,12266.70964,16545.81029,18051.45365,18622.64734
6447,12269.8523,16548.71382,18053.5979,18625.62887
6448,12272.79529,16551.69619,18055.77857,18628.69925
6449,12275.98481,16554.77504,18057.90448,18631.71928
6450,12278.74672,16557.66312,18060.26651,18634.77365
6451,12281.5628,16560.98076,18063.21123,18637.70856
6452,12284.68589,16563.97109,18066.29036,18640.47119
6453,12287.71968,16567.0285,18069.23884,18643.35525
6454,12290.73153,16570.08019,18072.05501,18646.34112
6455,12293.80092,16573.06154,18075.04441,18649.20526
6456,12296.81992,16576.0191,18078.07477,18652.26273
6457,12299.95321,16578.80538,18081.10707,18655.19528
6458,12303.16202,16581.77043,18084.08011,18658.12842
6459,12306.33878,16584.38359,18087.18526,18661.08284
6460,12309.63675,16587.3685,18090.39621,18663.90363
6461,12312.80572,16590.43486,18089.27801,18666.69402
6462,12315.86934,16593.36101,18088.41797,18669.94255
6463,12318.82037,16596.23446,18087.58303,18672.98719
6464,12321.65123,16599.27659,18086.63197,18676.06132
6465,12324.52718,16602.12531,18085.80914,18679.13156
6466,12327.84296,16604.99815,18084.89111,18682.0786
6467,12330.60145,16607.92797,18084.15977,18684.96386
6468,12333.62606,16611.06418,18083.58625,18688.10221
6469,12336.67036,16614.00043,18082.51045,18691.18239
6470,12339.49443,16617.2185,18081.56151,18694.29423
6471,12342.57031,16620.48108,18080.67476,18697.08504
6472,12345.44293,16623.48906,18079.77124,18700.30488
6473,12344.52992,16626.50039,18078.86113,18703.32483
6474,12343.78311,16629.29876,18078.16858,18706.49556
6475,12342.81245,16632.52609,18077.35663,18709.51107
6476,12341.91224,16635.48085,18076.44926,18712.46725
6477,12341.09668,16638.66203,18075.4651,18715.65249
6478,12340.16017,16641.83874,18074.59194,18718.38418
6479,12339.44957,16644.99493,18073.80454,18721.27433
6480,12338.51446,16648.14142,18072.8293,18724.50652
6481,12337.81107,16651.2973,18071.12158,18727.26732
6482,12336.88514,16654.33028,18069.49766,18730.173
6483,12336.02432,16657.49883,18067.88732,18733.28264
6484,12335.04406,16659.69474,18066.09558,18736.52352
6485,12334.26627,16661.21524,18064.36063,18739.75791
6486,12333.39801,16662.71733,18066.39447,18742.91132
6487,12332.33591,16664.30502,18068.6305,18745.68806
6488,12331.39835,16665.92599,18070.8337,18748.76726
6489,12330.55096,16667.34785,18073.02496,18751.80715
6490,12329.78999,16669.00503,18075.07131,18754.96313
6491,12329.0403,16670.54667,18078.09562,18757.83782
6492,12328.08572,16672.03362,18081.29509,18760.81632
6493,12327.12335,16673.70793,18084.23191,18763.9115
6494,12326.20746,16675.82788,18087.58989,18767.03858
6495,12325.6218,16678.877,18090.4565,18770.10134
6496,12324.86789,16682.08192,18093.47656,18772.95073
6497,12323.88576,16685.08365,18096.53461,18775.93772
6498,12326.86023,16687.92974,18099.55722,18779.04934
6499,12330.09557,16691.13319,18102.25776,18781.79368
6500,12333.33348,16694.27899,18105.42664,18784.67906
6501,12336.20869,16697.41594,18108.29688,18787.68315
6502,12339.43813,16700.35087,18111.62826,18790.44453
6503,12342.39868,16703.66049,18114.71213,18793.43642
6504,12345.45464,16706.62761,18117.69171,18796.5527
6505,12348.36405,16709.67338,18120.69894,18799.36124
6506,12351.16894,16712.74757,18123.65666,18802.39103
6507,12354.34566,16715.53088,18126.50578,18805.54264
6508,12357.16063,16718.45754,18129.51261,18808.78633
6509,12360.2364,16721.46622,18132.63353,18811.79772
6510,12363.11153,16724.59116,18135.51394,18815.03537
6511,12366.19716,16727.67107,18138.69083,18817.93457
6512,12369.20203,16730.57467,18141.87165,18821.07692
6513,12372.41472,16733.90756,18145.01848,18824.03516
6514,12375.42259,16736.131,18147.9306,18827.03469
6515,12378.33125,16738.44363,18150.69322,18830.3337
6516,12381.37599,16739.94685,18153.83843,18833.00821
6517,12384.37448,16741.5508,18156.52933,18836.12566
6518,12387.29424,16742.96956,18159.44442,18838.85718
6519,12390.36517,16744.6698,18162.3513,18841.99851
6520,12393.32038,16746.20381,18165.26946,18844.93243
6521,12396.38769,16747.90864,18168.40556,18848.24585
6522,12399.21173,16749.40075,18171.40148,18851.16458
6523,12402.11108,16750.91845,18174.45231,18853.99735
6524,12405.27749,16753.00223,18177.57658,18856.98669
6525,12408.39662,16755.16657,18180.64294,18860.20968
6526,12411.43401,16758.41932,18183.62293,18863.16794
6527,12414.66998,16761.56375,18186.71225,18866.05331
6528,12417.76745,16764.72731,18189.789,18868.82136
6529,12420.69916,16767.81294,18193.02141,18871.90634
6530,12423.7367,16770.55201,18195.88876,18875.09908
6531,12426.71381,16773.33529,18199.00766,18878.26967
6532,12429.92197,16776.22452,18201.81921,18881.10936
6533,12433.25138,16779.34041,18205.19023,18884.41179
6534,12436.29643,16782.40436,18208.26536,18887.53879
6535,12435.46568,16785.35722,18211.73522,18890.62793
6536,12434.74202,16788.34319,18214.9622,18893.55877
6537,12433.84702,16791.60495,18217.95606,18896.56061
6538,12433.05707,16794.93801,18220.84359,18898.78084
6539,12432.30967,16798.33396,18223.80153,18900.91053
6540,12431.36735,16801.45588,18226.78527,18903.07125
6541,12430.39804,16804.2077,18229.78245,18905.41259
6542,12429.36625,16807.1912,18232.92558,18907.86356
6543,12428.42867,16810.29804,18236.01949,18910.10936
6544,12427.68921,16813.21961,18238.99638,18912.36153
6545,12426.61313,16816.24108,18241.99796,18914.68405
6546,12425.55659,16819.19532,18244.92093,18916.84661
6547,12424.8159,16822.17794,18248.04501,18919.05835
6548,12423.67937,16825.10605,18251.14743,18922.09079
6549,12422.95554,16828.23179,18254.2517,18925.0303
6550,12422.11442,16831.38827,18257.13105,18927.95292
6551,12421.17032,16834.38904,18259.87689,18930.97365
6552,12420.12897,16837.56239,18262.89401,18934.00619
6553,12419.2737,16840.78349,18265.76839,18937.0741
6554,12418.27297,16844.14731,18268.88973,18940.07353
6555,12417.45337,16847.34625,18271.92436,18942.95217
6556,12416.47113,16850.23317,18274.86794,18945.90896
6557,12415.59998,16853.12781,18277.99284,18949.01742
6558,12414.73803,16856.44852,18281.00691,18952.18701
6559,12414.07424,16859.72264,18284.08922,18955.05598
6560,12417.02649,16862.63005,18287.10859,18958.09747
6561,12419.9106,16865.50225,18289.98978,18961.26366
6562,12422.97792,16868.50758,18293.25087,18964.38603
6563,12426.27915,16871.68167,18296.20655,18967.51703
6564,12429.24951,16874.69786,18299.34064,18970.64165
6565,12432.05987,16877.79373,18302.33111,18973.59464
6566,12435.2434,16880.85483,18305.39544,18976.60401
6567,12438.47498,16884.01747,18308.62731,18979.29116
6568,12441.47696,16887.11769,18311.68256,18982.33052
6569,12444.60607,16889.92175,18315.06131,18985.1705
6570,12447.61396,16892.8841,18317.80602,18988.29366
6571,12450.75213,16896.00325,18320.77163,18991.40878
6572,12453.7932,16898.91147,18323.83113,18994.5523
6573,12456.85299,16901.91342,18326.56312,18997.83875
6574,12459.86398,16904.95457,18329.58613,19000.62648
6575,12459.2069,16907.98953,18332.51759,19003.29606
6576,12458.40263,16910.90238,18335.28779,19006.26441
6577,12457.69011,16914.06184,18338.27285,19009.44624
6578,12456.7756,16917.26048,18341.20724,19012.67048
6579,12455.91925,16920.32161,18344.21954,19015.66883
6580,12454.99086,16923.25369,18347.28024,19019.03682
6581,12453.91443,16926.38973,18350.50274,19022.17109
6582,12453.13762,16929.2745,18353.52657,19025.37155
6583,12452.351,16932.36245,18356.59705,19028.3995
6584,12451.55104,16935.50505,18359.67711,19031.34798
6585,12450.91613,16938.47111,18362.83272,19034.53062
6586,12449.88063,16941.17579,18365.9589,19037.77932
6587,12448.96008,16944.06582,18369.03719,19040.68902
6588,12448.1395,16947.06968,18371.98199,19043.64273
6589,12447.26202,16950.03207,18375.15884,19046.42071
6590,12446.45444,16952.99961,18378.2746,19049.19371
6591,12445.62068,16956.25811,18381.46386,19052.241
6592,12444.92773,16959.30331,18384.61471,19055.33432
6593,12443.87168,16962.29301,18387.40801,19058.29276
6594,12442.99668,16965.31958,18390.62916,19061.3287
6595,12442.23412,16968.05151,18393.92514,19064.25128
6596,12441.41438,16971.07252,18396.90433,19067.44932
6597,12440.64954,16974.08688,18399.72424,19070.54357
6598,12439.89021,16976.81205,18402.77059,19073.66459
6599,12438.91618,16979.83769,18405.7524,19076.79687
6600,12442.22706,16982.6392,18408.76411,19080.09829
6601,12445.36652,16985.7375,18411.60184,19083.13595
6602,12448.40263,16988.50692,18414.59155,19086.46323
6603,12451.22096,16991.21716,18417.77773,19089.65985
6604,12454.48816,16994.18759,18420.83352,19092.59604
6605,12457.56584,16997.30529,18423.97412,19095.66563
6606,12460.45122,17000.33275,18426.74904,19098.8506
6607,12463.51419,17003.2408,18429.67487,19101.83355
6608,12466.57758,17006.26959,18432.60736,19104.6432
6609,12469.57618,17009.32596,18435.64354,19107.74069
6610,12472.48643,17012.44084,18437.77181,19110.75737
6611,12475.38372,17015.55083,18440.16068,19113.92556
6612,12478.44283,17018.51242,18442.43119,19116.78578
6613,12481.37349,17021.37074,18444.95017,19119.59239
6614,12484.38877,17024.34282,18447.4221,19122.63619
6615,12487.3219,17027.12314,18449.59081,19125.50542
6616,12490.42057,17030.31941,18451.82086,19128.66933
6617,12493.6388,17033.31195,18454.12684,19131.60767
6618,12496.65148,17036.134,18456.38164,19134.54003
6619,12499.62371,17039.23176,18458.67958,19137.36962
6620,12502.81747,17041.94117,18461.82228,19140.12933
6621,12506.02651,17045.21291,18464.66636,19143.17434
6622,12508.90067,17047.9994,18467.73219,19146.31074
6623,12512.06932,17050.90697,18470.8164,19149.34189
6624,12515.29252,17054.07287,18473.81102,19152.44966
6625,12518.46927,17057.03946,18476.96962,19155.21802
6626,12521.43962,17060.05202,18480.04689,19157.97715
6627,12524.28601,17063.31981,18482.84856,19161.14324
6628,12527.17232,17066.3507,18486.16707,19163.21575
6629,12530.22116,17069.57964,18489.21818,19165.28108
6630,12533.0181,17072.27238,18492.33549,19167.592
6631,12535.9645,17075.27071,18495.34262,19169.86259
6632,12538.84648,17077.95357,18498.35362,19172.07921
6633,12541.81336,17081.08326,18501.73031,19174.31511
6634,12544.80771,17084.02741,18504.5755,19175.85044
6635,12547.70997,17087.10651,18507.36157,19177.32166
6636,12550.8598,17090.1485,18510.47609,19178.71328
6637,12553.93281,17093.23045,18513.35612,19180.19882
6638,12557.12186,17096.21938,18516.33224,19182.37644
6639,12560.18842,17099.33525,18519.19447,19184.74699
6640,12563.18729,17102.56473,18522.26869,19187.11073
6641,12566.26129,17105.3038,18525.22826,19189.42443
6642,12569.51322,17108.41982,18528.08267,19191.57914
6643,12572.52738,17111.30176,18531.04294,19193.91658
6644,12575.52163,17114.11589,18533.9458,19196.96624
6645,12578.63969,17117.37408,18537.24751,19200.26176
6646,12581.66238,17120.14031,18540.2899,19203.22232
6647,12584.74769,17123.21085,18543.31746,19206.53867
6648,12587.6159,17126.17405,18546.49757,19209.52627
6649,12590.71811,17129.08609,18549.45442,19212.35233
6650,12593.89985,17132.13193,18552.50748,19215.1408
6651,12596.97379,17135.04373,18555.64464,19218.12243
6652,12600.23755,17138.19389,18558.61751,19221.28529
6653,12603.23339,17141.19054,18561.65909,19224.32284
6654,12606.2365,17144.52192,18564.66864,19227.50695
6655,12609.28752,17147.56721,18567.72076,19230.51756
6656,12612.39639,17150.61136,18570.73341,19233.63724
6657,12615.45006,17153.65183,18573.79525,19236.78334
6658,12618.53761,17156.51833,18576.69412,19239.48467
6659,12621.64897,17159.2754,18579.8013,19242.37843
6660,12624.69427,17162.0942,18582.62406,19245.29423
6661,12627.71443,17165.05535,18585.94691,19248.51891
6662,12630.60698,17168.16476,18588.85253,19251.3419
6663,12633.62132,17171.10381,18591.77472,19254.42015
6664,12636.56782,17174.20095,18594.71963,19257.36042
6665,12639.75646,17177.03228,18597.93142,19260.60257
6666,12642.75645,17180.14349,18600.81066,19263.45645
6667,12645.42785,17183.08048,18603.64636,19266.35562
6668,12648.74795,17186.03048,18606.66861,19269.50524
6669,12651.69672,17189.14711,18609.63773,19272.63109
6670,12654.64277,17192.10643,18612.79978,19275.46985
6671,12657.60408,17195.35415,18615.9097,19278.52579
6672,12660.53108,17198.26538,18618.59575,19281.45366
6673,12663.78533,17201.2694,18621.7382,19284.35738
6674,12666.69498,17204.18105,18624.88977,19287.35632
6675,12669.97343,17207.26706,18627.77366,19290.4095
6676,12673.0655,17210.33044,18630.88434,19293.36692
6677,12676.09863,17213.28197,18634.27919,19296.3801
6678,12678.99474,17216.43787,18637.3063,19299.67732
6679,12682.19401,17219.42491,18640.48966,19302.4944
6680,12685.2516,17222.38043,18643.62844,19305.61875
6681,12688.37808,17225.45768,18646.52688,19308.27612
6682,12691.30302,17228.63363,18649.58606,19311.33753
6683,12694.33894,17231.51126,18652.6266,19313.83896
6684,12697.13801,17234.57682,18655.92369,19315.84519
6685,12700.04396,17237.63221,18659.08968,19318.00192
6686,12702.99159,17240.84361,18662.08364,19320.08104
6687,12705.9341,17243.90275,18665.01901,19322.3856
6688,12709.1083,17246.90879,18667.95631,19324.70421
6689,12712.34479,17249.99755,18670.96753,19327.01513
6690,12715.55255,17253.19446,18673.80709,19329.12401
6691,12718.286,17256.14727,18676.79271,19331.24303
6692,12721.53074,17258.957,18679.84473,19333.52609
6693,12724.31979,17262.02916,18683.10119,19336.71652
6694,12727.37591,17265.0194,18686.04953,19339.80591
6695,12730.46175,17268.19254,18689.08596,19343.03073
6696,12733.5803,17271.10793,18692.24027,19346.12972
6697,12736.74294,17274.07537,18695.17478,19348.89161
6698,12739.92065,17277.18484,18698.12445,19351.98375
6699,12743.15993,17280.09846,18701.06323,19354.76413
6700,12746.2052,17283.32761,18703.80897,19357.7692
6701,12748.87959,17286.16874,18706.91718,19360.90034
6702,12751.77239,17289.15155,18710.15855,19363.88359
6703,12754.64636,17292.12265,18713.26325,19366.82993
6704,12757.79781,17295.06475,18716.35529,19369.54557
6705,12760.90456,17298.07885,18719.3093,19372.65416
6706,12764.06625,17301.12265,18722.37471,19375.93307
6707,12767.07439,17303.99321,18725.25444,19378.8247
6708,12769.9811,17306.86525,18728.38389,19381.74146
6709,12772.93653,17309.67412,18731.37794,19384.71295
6710,12775.9232,17312.33812,18734.38703,19387.85866
6711,12778.75924,17315.4992,18737.10958,19390.87759
6712,12781.49717,17318.43598,18739.98797,19394.04975
6713,12784.52984,17321.72502,18742.96238,19396.90063
6714,12787.62588,17324.86654,18745.90206,19400.1383
6715,12790.64259,17327.90979,18748.74013,19403.31186
6716,12793.8526,17330.89486,18751.85948,19406.19159
6717,12796.77334,17334.24513,18754.70827,19409.15757
6718,12799.79338,17337.23487,18757.71896,19412.10187
6719,12802.76487,17340.3159,18760.86036,19415.06047
6720,12805.91304,17343.41893,18763.68395,19418.04361
6721,12809.2424,17346.3439,18766.71231,19421.12974
6722,12812.15013,17349.40124,18769.65084,19424.28492
6723,12815.10046,17352.40945,18772.36318,19427.23061
6724,12818.32346,17355.06112,18775.47126,19430.27244
6725,12821.52319,17358.01071,18778.393,19433.277
6726,12824.48065,17360.96828,18780.65629,19436.47616
6727,12827.66071,17364.19291,18783.07157,19439.70889
6728,12830.743,17367.34323,18784.53749,19442.9279
6729,12833.8642,17370.56763,18785.97403,19445.85838
6730,12836.77169,17373.51988,18787.44805,19449.23654
6731,12839.89078,17376.43278,18789.00277,19452.46519
6732,12842.91616,17379.25695,18790.40731,19455.48775
6733,12846.01816,17382.28775,18791.81198,19458.51838
6734,12849.08084,17385.40727,18793.24657,19461.66044
6735,12852.20474,17388.28195,18794.62315,19464.54252
6736,12855.3202,17391.44388,18797.12068,19467.49138
6737,12858.41993,17394.32983,18799.17349,19470.79935
6738,12861.34524,17397.43122,18802.19228,19474.02674
6739,12860.40527,17400.62615,18805.14585,19477.09426
6740,12859.36654,17403.70331,18808.22777,19480.3786
6741,12858.73798,17406.53222,18811.43211,19483.40566
6742,12857.70454,17409.56795,18814.27003,19486.43575
6743,12856.62168,17412.5159,18817.17447,19489.41985
6744,12855.99981,17415.71566,18820.34584,19492.51659
6745,12855.18691,17418.86058,18823.52792,19495.58302
6746,12854.34884,17421.87888,18826.44992,19498.54027
6747,12853.39624,17425.00068,18829.47893,19501.57303
6748,12852.53141,17427.97895,18832.73852,19504.45233
6749,12851.51284,17430.90926,18835.61519,19507.24595
6750,12850.66565,17433.86197,18838.60005,19510.29851
6751,12849.62425,17436.7265,18841.52098,19513.31632
6752,12848.46048,17439.92546,18844.40348,19516.14227
6753,12847.62807,17442.98066,18846.91304,19519.06682
6754,12846.8075,17446.2539,18849.27747,19522.31156
6755,12845.89962,17449.31194,18851.59198,19525.27527
6756,12845.16258,17452.50497,18853.77799,19528.30749
6757,12844.06279,17455.56035,18856.01096,19531.43377
6758,12843.16684,17458.5102,18858.13747,19534.52265
6759,12842.39124,17461.48234,18860.33074,19537.26371
6760,12841.61969,17464.35551,18862.63274,19540.48535
6761,12840.7243,17467.56204,18865.03221,19543.74889
6762,12839.84196,17470.56756,18867.30272,19546.99572
6763,12838.94848,17473.64583,18870.07611,19549.97088
6764,12841.70163,17476.91029,18873.15577,19553.02198
6765,12844.73232,17479.98636,18876.13164,19555.80436
6766,12847.7652,17483.0435,18879.20266,19558.96643
6767,12850.89906,17486.09991,18882.34593,19562.15222
6768,12853.98259,17488.997,18885.42986,19565.01206
6769,12857.01283,17491.97354,18888.35527,19568.07445
6770,12860.1423,17494.97391,18891.24493,19571.20532
6771,12863.14045,17498.05586,18894.20166,19574.20462
6772,12866.07117,17501.22918,18897.3975,19577.41607
6773,12869.11931,17504.45026,18900.4227,19580.51057
6774,12872.09063,17507.49518,18903.67904,19583.6065
6775,12875.28025,17510.50939,18906.7109,19586.6387
6776,12878.27561,17513.34143,18909.46385,19589.51166
6777,12881.38841,17516.23526,18912.39085,19592.5045
6778,12884.36074,17519.11204,18915.41793,19595.39584
6779,12887.12942,17522.2185,18918.72772,19598.58499
6780,12889.91016,17525.50151,18921.65386,19601.58441
6781,12892.85593,17528.55269,18924.77894,19604.53497
6782,12895.87497,17531.60576,18927.92433,19607.53718
6783,12898.83641,17534.90561,18930.79903,19610.42171
6784,12901.57923,17537.76685,18933.97379,19612.79259
6785,12904.66307,17540.74952,18937.15325,19614.94291
6786,12907.78111,17543.84398,18940.05559,19617.11089
6787,12910.60139,17546.8179,18943.00454,19619.28449
6788,12913.67564,17549.78033,18945.96092,19621.64347
6789,12917.03741,17552.9322,18948.91482,19623.86793
6790,12919.99731,17555.93595,18952.06254,19625.94162
6791,12923.23224,17558.79436,18954.94329,19628.16454
6792,12926.35565,17561.71703,18957.9941,19630.4493
6793,12929.36535,17564.81827,18960.85843,19632.57006
6794,12932.39055,17567.08315,18964.14726,19635.74677
6795,12935.42985,17568.75702,18967.00529,19638.7874
6796,12938.37407,17570.23343,18970.23046,19641.83261
6797,12941.69959,17571.80456,18973.22259,19644.90734
6798,12944.39653,17573.48662,18976.341,19647.86456
6799,12947.4537,17574.85679,18979.3825,19650.73703
6800,12950.53495,17576.34343,18982.26602,19653.80184
6801,12953.68196,17577.73786,18985.23223,19656.71294
6802,12956.73569,17579.17667,18988.29502,19659.54373
6803,12959.51251,17580.83562,18991.3555,19662.4985
6804,12962.52184,17582.86834,18994.38889,19665.47792
6805,12965.67718,17585.91285,18997.54392,19668.35727
6806,12968.59723,17588.95459,19000.52135,19671.56429
6807,12971.83831,17591.77363,19003.63359,19674.60319
6808,12975.21353,17594.87447,19006.54092,19677.7652
6809,12978.31862,17597.85433,19009.18661,19680.75914
6810,12981.25529,17600.93448,19012.12454,19683.49278
6811,12984.23879,17603.83827,19015.04507,19686.75677
6812,12987.47463,17606.87827,19018.14791,19689.59582
6813,12990.54199,17609.79508,19021.26401,19692.63063
6814,12993.53443,17612.60663,19024.08645,19695.9501
6815,12992.75637,17615.99851,19027.36075,19699.08623
6816,12991.77043,17619.02142,19030.35325,19701.87384
6817,12990.69072,17622.01988,19033.23883,19704.6906
6818,12989.66353,17624.92752,19036.28343,19707.74679
6819,12988.69173,17627.92138,19039.32526,19710.76985
6820,12987.79755,17630.93905,19042.34862,19713.57455
6821,12987.02727,17633.91138,19045.37012,19716.67917
6822,12985.94136,17636.90782,19048.45845,19719.70433
6823,12984.93506,17639.79784,19051.49889,19722.76246
6824,12984.02555,17641.83807,19054.39858,19726.18669
