time,TsPreOut_abnormal,TpreIn_abnormal,Texh_abnormal,PAw_abnormal,TsEcoOut_abnormal,PAs0_abnormal,Ts0_abnormal
270,67.95846257,147.0161544,93.64259447,2.120422864,178.480633,0.98688529,300.6372274
271,68.04283514,147.417425,94.01006396,2.101105724,179.2294614,0.988860615,301.6590609
272,68.12528855,147.7142546,94.0744399,2.204535268,179.6718461,0.989799757,302.9718118
273,68.20584554,147.8066851,94.03571077,2.114312244,179.4077631,0.991702558,303.275549
274,68.28452982,147.8947615,94.29386911,2.121237419,179.737197,0.993568911,303.8703483
275,68.36136589,147.9785311,94.24891147,2.117711574,179.9601404,0.995398754,304.5562917
276,68.43637904,148.058044,94.30083819,2.215735504,180.0765942,0.996192072,305.2334673
277,68.50959525,148.2333521,94.54965331,2.169710016,179.7865667,0.997948895,304.8019686
278,68.48104112,148.2045097,94.69536436,2.131635928,178.9900736,1.000669292,303.8618944
279,68.65074379,148.2715727,94.93798224,2.119114066,178.9871376,1.004353376,304.013348
280,68.71873089,148.3345989,95.07752105,2.228945263,179.3777882,1.007001296,305.0564373
281,68.78503046,148.3936476,95.31399792,2.135130358,179.8620609,1.009613238,305.691274
282,68.84967092,148.6487793,95.44743285,2.129270192,180.8399974,1.009189424,306.5179735
283,68.91268097,148.9000558,95.37784855,2.127765613,181.711645,1.006730106,307.9366545
284,69.07408958,149.14754,95.60527027,2.150217468,182.4770564,1.003235569,309.0474384
285,69.13392587,149.7912957,96.02972566,2.149426602,182.5362891,1.002706126,310.0504495
286,69.29221915,150.5313872,96.25124458,2.129793865,183.2894054,1.002142117,312.5458141
287,69.4489988,151.1678798,96.36985897,2.132120099,184.4364717,1.003543906,315.2336605
288,69.60429424,151.9008392,96.98560267,2.116006148,184.9775585,1.005911884,318.5141188
289,69.7581349,152.4303313,97.79851131,2.142252848,185.8127401,1.011246458,320.8873204
290,69.9105502,152.8564224,97.90862211,2.143261034,186.6420939,1.015548059,323.7533977
291,69.96156944,153.179179,98.31597377,2.159431534,187.5657006,1.018817135,326.2124843
292,70.01122185,153.0986677,98.42060631,2.214765168,187.9836436,1.019054149,326.1647141
